Country Name,Country Code,Series Name,Series Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
United States,USA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,11.30000019,11.15299988,11.07900047,11.23499966,11.18400002,11.00599957,10.87199974,10.64999962,10.43099976,10.55700016,10.61999989,10.35400009,10.29899979,10.0880003,9.93500042
United States,USA,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,88.69999695,88.84700012,88.92099762,88.76499939,88.81600189,88.9940033,89.12799835,89.34999847,89.56900024,89.44300079,89.37999725,89.64600372,89.7009964,89.91200256,90.06500244
United Kingdom,GBR,GDP per person employed (constant 1990 PPP $),SL.GDP.PCAP.EM.KD,70093.39063,71477.57031,72698.85938,74390.03906,75448.61719,76697.40625,77882.50781,79101.84375,77669.57813,75217.42969,76311.57813,77225.82031,77278.28125,77759.07031,78378.07813
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
United Kingdom,GBR,Individuals using the Internet (% of population),IT.NET.USER.ZS,26.82175435,33.48109487,56.48,64.82,65.61,70,68.82,75.09,78.39,83.56,85,85.37999855,87.47999842,89.8441,91.61
United Kingdom,GBR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,73.70886336,78.24769922,82.94670337,91.06414709,99.67234557,108.6004149,115.254437,120.2257083,120.7240644,121.9353861,121.2030538,120.9215205,121.9127668,121.7088908,120.6796218
United Kingdom,GBR,Telephone lines (per 100 people),IT.MLT.MAIN.P2,59.75825827,58.46049719,58.53110838,57.98957916,57.73898386,56.51063582,55.66932681,54.48568794,55.08050015,53.41933571,52.77312596,52.10996911,51.66882567,51.64492534,51.12317511
United Kingdom,GBR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.534999967,1.39199996,1.386000037,1.248999953,1.276000023,1.376999974,1.351999998,1.366000056,1.08099997,1.110000014,1.215999961,1.220000029,1.187999964,1.057999969,1.254999995
United Kingdom,GBR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,25.16699982,24.63999939,23.9109993,23.3409996,22.30200005,22.2159996,22.06200027,22.18899918,22.00399971,19.61100006,19.20999908,19.17700005,19.06599998,18.86499977,18.96500015
United Kingdom,GBR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,73.29799652,73.96800232,74.70300293,75.41100311,76.42199707,76.40699768,76.58499908,76.44499969,76.91500092,79.27799988,79.5739975,79.60299683,79.7460022,80.07700348,79.78099823
United Kingdom,GBR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,12.32400036,12.25599957,12.36400032,12.86999989,13.15400028,13.05799961,13.29199982,13.45400047,13.41600037,13.67099953,14.0710001,14.25500011,14.73200035,14.70400047,15.32499981
United Kingdom,GBR,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,87.6760025,87.7440033,87.63600159,87.1309967,86.84600067,86.94200134,86.70800018,86.54599762,86.58399963,86.32900238,85.92900085,85.74500275,85.26799774,85.29599762,84.67500305
Japan,JPN,GDP per person employed (constant 1990 PPP $),SL.GDP.PCAP.EM.KD,66281.28906,66901.99219,67717.08594,68813.69531,70244.28906,71111.51563,71828.58594,72476.1875,71843.91406,68904.14844,72075.59375,72245.66406,73457.91406,74247.60938,73925.5
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Japan,JPN,Individuals using the Internet (% of population),IT.NET.USER.ZS,29.99074036,38.53206086,46.59420112,48.43526589,62.39392963,66.9210661,68.68527032,74.3,75.4,78,78.21,79.05411352,79.4964,88.21942891,89.10683302
Japan,JPN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,52.36596403,58.57900103,63.42194234,67.66338147,71.34498772,75.18091196,77.72613321,83.52888241,85.87674815,90.45531626,95.90457309,103.3117099,109.8911887,115.2554186,123.1687362
Japan,JPN,Telephone lines (per 100 people),IT.MLT.MAIN.P2,48.58087182,48.01448109,47.51463373,47.02118942,46.49115626,45.23524607,43.62508282,39.86996609,37.67143884,51.95301062,51.04456782,50.32358524,50.00939215,49.89307624,49.59109648
Japan,JPN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,5.087999821,4.914999962,4.717999935,4.684000015,4.570000172,4.491000175,4.386000156,4.294000149,4.262000084,4.22300005,4.09100008,3.959000111,3.867000103,3.746000051,3.678999901
Japan,JPN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,31.41900063,30.70000076,29.9489994,29.54400063,28.6989994,27.8390007,27.99600029,28.20800018,27.26099968,26.25200081,25.68600082,25.51399994,26.19599915,26.19000053,25.22400093
Japan,JPN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,63.49300003,64.38400269,65.33300018,65.77100372,66.73100281,67.66999817,67.61799622,67.4980011,68.47699738,69.52500153,70.22299957,70.52700043,69.93699646,70.06400299,71.09700012
Japan,JPN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,18.45499992,17.83200073,17.37299919,17.11599922,16.91600037,16.62899971,15.72000027,15.31599998,14.90999985,14.63300037,14.29599953,13.84200001,11.85099983,11.62100029,11.51599979
Japan,JPN,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,81.54499817,82.16799927,82.6269989,82.88400269,83.08399963,83.3710022,84.27999878,84.68399811,85.08999634,85.36699677,85.70400238,86.15799713,88.14900208,88.3789978,88.48400116
Switzerland,CHE,GDP per person employed (constant 1990 PPP $),SL.GDP.PCAP.EM.KD,93151.77344,93115.70313,92955.5,93160.54688,95759.08594,98013.36719,99608.85938,101481.9453,101217.2422,98359.76563,102507.5,101735.1797,101367.5859,102051.7031,102310.1328
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Switzerland,CHE,Individuals using the Internet (% of population),IT.NET.USER.ZS,47.1,55.1,61.4,65.1,67.8,70.1,75.7,77.2,79.2,81.3,83.9,85.19302818,85.2,86.34,87.4
Switzerland,CHE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,64.71825317,73.24755976,79.18789483,84.87507976,85.4029135,92.22603163,99.39516725,108.57798,116.3559314,120.4909656,123.1383135,127.1387232,131.49289,135.8549107,135.486059
Switzerland,CHE,Telephone lines (per 100 people),IT.MLT.MAIN.P2,73.05079354,74.74272441,74.37371565,73.00507564,71.50229195,69.49422345,67.12297566,65.17130538,63.14165119,66.32678317,62.66331936,61.77187819,58.79201959,56.47983677,53.15792486
Switzerland,CHE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.848999977,4.349999905,4.285999775,4.236000061,3.894000053,3.898999929,3.812000036,4.002999783,3.588000059,3.249000072,3.470000029,3.513999939,3.530999899,3.528000116,3.578000069
Switzerland,CHE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,25.00099945,24.45100021,23.40699959,22.43799973,22.29899979,22.46100044,22.64999962,22.54400063,22.87800026,22.14299965,22.44799995,22.27899933,21.6079998,21.79100037,21.28800011
Switzerland,CHE,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,70.15000153,71.1989975,72.30699921,73.3259964,73.80699921,73.63999939,73.53800201,73.45300293,73.53399658,74.60800171,74.08200073,74.20800018,74.86199951,74.68199921,75.13400269
Switzerland,CHE,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,18.03300095,17.17900085,16.96800041,17.52799988,16.24500084,16.04100037,15.94299984,16.17200089,15.89999962,15.27099991,15.74800014,15.42500019,15.32699966,15.35299969,15.29199982
Switzerland,CHE,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,81.96700287,82.82099915,83.03199768,82.47200012,83.75499725,83.95899963,84.05699921,83.82800293,84.09999847,84.72899628,84.2519989,84.57499695,84.67299652,84.64700317,84.70800018
"Egypt, Arab Rep.",EGY,GDP per person employed (constant 1990 PPP $),SL.GDP.PCAP.EM.KD,27749.04492,28301.1543,28685.13281,28757.33594,28558.01172,29037.32422,29791.61719,29901.3418,31003.52734,31732.32227,33396.20313,33587.23047,33874.18359,34004.48047,34825.76563
"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.7,97.44282532,97.66513062,98.8,98.10134888,99.4,99.04,98.81959534,99.8,99.3794632,99.64969635,99.8531723,99.7,99.9950943,99.8
"Egypt, Arab Rep.",EGY,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.641265038,0.838945611,2.719999715,4.037885107,11.92,12.75,13.66,16.03,18.01,20,21.6,25.6,26.4,29.4,33.89460391
"Egypt, Arab Rep.",EGY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.945326915,3.922392286,6.191889645,7.836412296,10.13911841,17.75192835,23.03137827,37.83594714,51.00022567,67.12207389,84.01262188,97.12166915,110.2325598,111.0208506,103.8158916
"Egypt, Arab Rep.",EGY,Telephone lines (per 100 people),IT.MLT.MAIN.P2,7.844250767,9.399384559,10.73804977,11.80781791,12.55493311,13.54050356,13.82780148,14.11772292,14.64110041,12.50537349,11.43549728,10.1449749,9.745108304,7.595019446,6.879140051
"Egypt, Arab Rep.",EGY,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,29.63299942,28.54500008,27.52099991,29.86800003,31.83499908,30.93899918,31.2329998,31.75699997,31.69199944,29.95800018,29.06200027,29.23900032,27.07099915,27.95899963,27.54800034
"Egypt, Arab Rep.",EGY,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,21.29700089,21.2670002,20.56599998,19.75300026,19.95700073,21.51199913,22.09799957,22.16500092,22.90600014,23.75600052,24.01799965,23.5720005,24.86000061,24.11000061,24.40699959
"Egypt, Arab Rep.",EGY,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,49.06999969,50.18799973,51.9129982,50.37900162,48.20800018,47.54899979,46.66999817,46.07799911,45.40200043,46.2859993,46.91999817,47.18799973,48.06900024,47.93099976,48.04499817
"Egypt, Arab Rep.",EGY,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,40.06499863,38.48500061,39.91500092,42.11199951,43.33399963,39.86999893,38.17200089,41.43199921,40.09400177,39.39699936,38.35200119,38.81499863,37.49300003,38.83599854,39.07099915
"Egypt, Arab Rep.",EGY,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,59.93500137,61.51499939,60.08499908,57.88800049,56.66600037,60.13000107,61.82799911,58.56800079,59.90599823,60.60300064,61.64799881,61.18500137,62.50699997,61.16400146,60.92900085
Turkey,TUR,GDP per person employed (constant 1990 PPP $),SL.GDP.PCAP.EM.KD,43777.58984,41334.49609,44344.78906,47276.41016,52092.35938,55533.60156,58429.56641,60408.22656,59546.98438,56544.91406,57653.58203,60229.35938,61542.67969,64675.94531,66879.1875
Turkey,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.75376892,95.26052094,95.75492859,96.24304962,96.7309494,97.2246933,97.73033905,98.26985168,98.80690002,99.31074524,100,99.91078186,99.98565674,99.99925232,100
Turkey,TUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,3.761685035,5.189481461,11.38,12.33,14.58,15.46,18.24,28.63,34.37,36.4,39.82,43.06571043,45.13,46.25,51.04
Turkey,TUR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,25.51134429,30.49142788,35.80292382,42.19898032,51.79623941,64.22205832,76.58535816,89.04917852,93.44701888,88.00150156,85.40338801,88.98274071,90.76125481,91.91655814,93.3244579
Turkey,TUR,Telephone lines (per 100 people),IT.MLT.MAIN.P2,29.08781753,29.45015097,28.99771939,28.62448535,28.54167321,27.94885282,27.38610166,26.15189234,24.84695776,23.17710246,22.40032804,20.72055432,18.58615626,17.88122693,16.26478367
Turkey,TUR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,36.00099945,37.58100128,34.92100143,33.88800049,29.09900093,25.68400002,24.05999947,23.47800064,23.66699982,22.94799995,23.70400047,24.1590004,23.55599976,22.92399979,21.08499908
Turkey,TUR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,23.97599983,22.69099998,23.00300026,22.74200058,24.88699913,26.33699989,26.7689991,26.74900055,26.80900002,25.3029995,26.22200012,26.46100044,26.02700043,26.39100075,27.85700035
Turkey,TUR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,40.02299881,39.72800064,42.07600021,43.36999893,46.01399994,47.97900009,49.17100143,49.77299881,49.52299881,51.75,50.07300186,49.38000107,50.41699982,50.68500137,51.05799866
Turkey,TUR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,48.47600174,46.84600067,49.72999954,48.39500046,45.74900055,44.51699829,41.16500092,39.60900116,39.08000183,40.05799866,39.19599915,38.38899994,37.16799927,36.01599884,34.01900101
Turkey,TUR,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,51.52399826,53.15399933,50.27000046,51.60499954,54.25099945,55.48300171,58.83499908,60.39099884,60.91999817,59.94200134,60.80400085,61.61100006,62.83200073,63.98400116,65.98100281
Germany,DEU,GDP per person employed (constant 1990 PPP $),SL.GDP.PCAP.EM.KD,82270.63281,83447.63281,83912.63281,84062.94531,86107.20313,85665.57031,87229.52344,88009.48438,87914.57031,83010.6875,85504.5625,86554.50781,86373.47656,85869.08594,86612.1875
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Germany,DEU,Individuals using the Internet (% of population),IT.NET.USER.ZS,30.2163466,31.65093942,48.82,55.9,64.73,68.71,72.16,75.16,78,79,82,81.26999954,82.34999847,84.17,86.19
Germany,DEU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,59.15244421,68.83597997,72.45024706,79.32767834,87.280701,97.06110232,105.042469,118.3029902,130.0651266,129.6846864,109.2777489,112.3137649,113.9808799,123.0958333,122.1381952
Germany,DEU,Telephone lines (per 100 people),IT.MLT.MAIN.P2,61.62888985,64.18035905,65.76249425,66.39163548,66.72650098,67.08726845,66.71543352,65.27795742,61.99853905,66.32445389,65.39358501,63.50855351,61.80132126,59.92729552,57.70179922
Germany,DEU,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.637000084,2.615999937,2.486999989,2.424999952,2.355000019,2.374000072,2.267999887,2.259000063,1.784999967,1.682000041,1.646999955,1.644999981,1.56099999,1.447000027,1.427999973
Germany,DEU,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,33.53099823,32.78099823,32.36700058,31.37800026,31.25399971,29.84000015,29.65200043,29.89599991,29.34300041,28.79599953,28.30900002,28.23600006,28.19300079,27.77799988,28.0510006
Germany,DEU,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,63.83200073,64.60299683,65.14600372,66.19799805,66.39099884,67.78600311,68.08000183,67.84500122,68.87200165,69.52100372,70.04299927,70.1190033,70.2460022,70.77600098,70.51999664
Germany,DEU,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,10.90999985,11.16699982,11.12100029,11.39999962,12.09899998,12.40299988,12.17500019,12.02999973,11.69200039,11.62800026,11.62100029,11.71399975,11.61600018,11.23600006,10.99199963
Germany,DEU,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,89.08999634,88.83300018,88.8789978,88.59999847,87.90100098,87.59700012,87.82499695,87.97000122,88.30799866,88.37200165,88.3789978,88.28600311,88.38400269,88.76399994,89.00800323
Singapore,SGP,GDP per person employed (constant 1990 PPP $),SL.GDP.PCAP.EM.KD,108725,104198.9453,108555.8828,109956.8828,116507.1016,120109.4766,124234.6719,129578.3984,126250.6328,122405.7891,134678.25,139019.3281,139951.8438,143822.5625,144485.3906
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,36,41.67042518,47,53.83794329,62,61,59,69.9,69,69,71,71,72,80.90205685,79.02923586
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,70.19489213,74.44052037,80.19446128,84.17866964,91.31953026,97.62990415,103.8313702,125.1783402,132.233681,138.652201,145.5308093,150.5848995,153.0575656,157.4026593,148.7388273
Singapore,SGP,Telephone lines (per 100 people),IT.MLT.MAIN.P2,49.71946571,48.45999245,46.64979347,44.46619969,42.49389022,41.0684202,40.18950103,39.34049624,38.67156974,38.88617461,39.33781767,38.98943918,37.70851523,36.69203149,36.64784626
Singapore,SGP,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,0.147,0.708000004,0.68900001,0.713999987,0.741999984,0.924000025,1.077999949,0.991999984,1.07099998,0.141000003,0.126000002,1.036999941,1.139999986,1.139000058,1.026000023
Singapore,SGP,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,33.85699844,25.95199966,25.28800011,25.1420002,24.0909996,21.8220005,22.25900078,22.63199997,22.69199944,31.35400009,30.38599968,19.75399971,19.39800072,18.7329998,16.66799927
Singapore,SGP,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,65.9960022,73.33999634,74.02300262,74.14399719,75.16699982,77.2539978,76.66300201,76.375,76.23699951,68.50499725,69.48799896,79.20899963,79.46199799,80.1269989,82.30599976
Singapore,SGP,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,10.40400028,15.41100025,15.18999958,14.9829998,15.57600021,15.26200008,15.19400024,15.47000027,15.12300014,14.78899956,14.5340004,15.04500008,15.36100006,14.95499992,14.66300011
Singapore,SGP,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,89.59600067,84.58899689,84.80999756,85.01699829,84.4240036,84.73799896,84.80599976,84.52999878,84.8769989,85.21099854,85.46600342,84.95500183,84.63899994,85.04499817,85.33699799
Israel,ISR,GDP per person employed (constant 1990 PPP $),SL.GDP.PCAP.EM.KD,69720.07813,69108.26563,69456.84375,69107.85156,70268.32031,70013.08594,71210.875,71912.22656,70825.96094,71375.24219,72431.67188,73937.57813,73531.27344,74956.42969,75500.44531
Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Israel,ISR,Individuals using the Internet (% of population),IT.NET.USER.ZS,20.87379,17.37862386,17.76459906,19.59339366,22.77048553,25.19404242,27.88107446,48.12806219,59.39,63.12,67.5,68.87387799,70.8,70.25031195,75.01775316
Israel,ISR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,73.16577152,89.7396864,100.9732365,104.2341475,111.6424199,117.4774382,124.4041822,128.5917242,126.5532074,124.1349799,122.6912241,121.5520506,119.8191218,121.4662123,119.6273319
Israel,ISR,Telephone lines (per 100 people),IT.MLT.MAIN.P2,49.45341012,49.48177103,48.17859739,45.87749088,44.76854923,44.46930699,44.47903996,44.41343207,45.42502124,45.62531517,45.89306243,46.24262793,46.68075055,43.45933215,43.15398594
Israel,ISR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.111000061,1.983999968,1.927999973,1.815000057,2.022000074,1.991999984,1.726999998,1.593000054,1.694000006,1.651000023,1.59800005,1.409000039,1.57099998,1.266000032,1.131000042
Israel,ISR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,23.98500061,23.25,22.47699928,22.44000053,22.16399956,21.58699989,21.51199913,21.89800072,21.73800087,20.31900024,20.21899986,20.03300095,17.86400032,17.91699982,17.80900002
Israel,ISR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,73.90399933,74.76599884,75.59500122,75.7460022,75.81400299,76.42099762,76.76100159,76.50900269,76.56800079,78.03099823,78.18299866,78.55799866,80.56500244,80.81700134,81.05899811
Israel,ISR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,12.02900028,11.67599964,11.73799992,12.16100025,11.7670002,12.05900002,12.20300007,11.77700043,11.90799999,12.29300022,12.26500034,12.20400047,11.97599983,11.74400043,11.81099987
Israel,ISR,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,87.97100067,88.3239975,88.26200104,87.83899689,88.23300171,87.94100189,87.79699707,88.22299957,88.09200287,87.70700073,87.73500061,87.79599762,88.02400208,88.2559967,88.18900299
Portugal,PRT,GDP per person employed (constant 1990 PPP $),SL.GDP.PCAP.EM.KD,52691.36328,52797.60938,52754.10938,52907.56641,54059.69922,54583.45703,55130.98438,56421.60156,56308.78906,56327.20703,58359.62891,59236.63672,59237.28516,60014.91016,59564.36328
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Portugal,PRT,Individuals using the Internet (% of population),IT.NET.USER.ZS,16.43046769,18.08713656,19.37,29.67,31.78,34.99,38.01,42.09,44.13,48.27,53.3,55.24999688,60.33999749,62.0956,64.59
Portugal,PRT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,64.3638406,76.71216134,83.0168098,95.38092133,100.4068285,108.3438682,115.3442973,126.7851539,131.8912545,110.6416365,114.6264462,116.0867004,112.6230069,113.899737,113.6036305
Portugal,PRT,Telephone lines (per 100 people),IT.MLT.MAIN.P2,41.72816203,42.17061667,41.6570883,40.82266492,40.2560991,40.07014948,40.016968,39.54611989,39.05482854,40.60079643,42.11486868,42.75218746,43.07458045,43.02749116,43.8209281
Portugal,PRT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,12.73700047,13.07900047,12.625,12.97299957,12.29699993,12.05099964,11.9090004,11.84200001,11.43999958,11.44699955,11.19799995,10.21000004,10.80700016,10.22999954,8.647999763
Portugal,PRT,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,34.75699997,33.43500137,33.33100128,32.6609993,31.06100082,30.38699913,30.30900002,30.24099922,28.99200058,27.80400085,27.25499916,26.85499954,25.14900017,23.69799995,23.85899925
Portugal,PRT,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,52.50600052,53.48500061,54.04399872,54.36600113,56.64199829,57.56100082,57.7820015,57.91699982,59.56800079,60.7480011,61.54600143,62.93600082,64.04299927,66.07299805,67.4940033
Portugal,PRT,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,26.23900032,27.82099915,27.56299973,27.35099983,26.17399979,25.84700012,24.72900009,24.8239994,24.35199928,24.05500031,23.1420002,21.55599976,22.10199928,21.95599937,19.77099991
Portugal,PRT,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,73.76100159,72.17900085,72.43699646,72.64900208,73.8259964,74.15299988,75.27100372,75.1760025,75.64800262,75.94499969,76.85800171,78.44400024,77.89800262,78.04399872,80.22899628
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Data from database: Jobs,,,,,,,,,,,,,,,,,,
Last Updated: 12/20/2019,,,,,,,,,,,,,,,,,,
